"tcs_no","main","midblock_route","side_one_route","side_two_route","activation_date","latitude","longitude","count_date","peak_eight_hr_vehicle_volume","peak_eight_hr_pedestrian_volume"
1848," FINCH AVE W ",""," WOODBINE DOWNS BLVD "," HALESIA DR ",2003-10-22T00:00:00.0000000,43.73376,-79.60673,2013-07-31T00:00:00.0000000,10162,624
1849," BRENTCLIFFE RD ",""," VANDERHOOF AVE ","",2000-11-07T00:00:00.0000000,43.7129,-79.35908,2010-09-08T00:00:00.0000000,10837,714
1850," DANFORTH AVE ",""," THYRA AVE "," PRIVATE ACCESS ",2000-06-14T00:00:00.0000000,43.69081,-79.29025,2015-05-07T00:00:00.0000000,12898,3440
1851," KING ST W ",""," SUDBURY ST "," PRIVATE ACCESS ",2000-07-02T00:00:00.0000000,43.64101,-79.41727,2015-08-24T00:00:00.0000000,10301,1835
1852," DUNDAS ST W "," 275m EAST OF "," ROYAL YORK RD "," PRIVATE ACCESS ",2000-01-20T00:00:00.0000000,43.659462,-79.51358,2016-05-12T00:00:00.0000000,18788,456
1855," KIPLING AVE ",""," LONGFIELD RD "," THE KINGSWAY ",2000-06-07T00:00:00.0000000,43.6736,-79.5493,2015-09-15T00:00:00.0000000,11307,313
1856," FINCH AVE W "," 400m WEST OF "," KIPLING AVE "," PRIVATE ACCESS ",2000-09-27T00:00:00.0000000,43.74326,-79.58676,2009-12-10T00:00:00.0000000,13132,552
1857," EASTERN AVE ",""," LARCHMOUNT AVE ","",2000-09-07T00:00:00.0000000,43.65966,-79.33317,2016-04-26T00:00:00.0000000,11098,141
1858," PRINCES BLVD ",""," NUNAVUT RD "," PRIVATE ACCESS ",2000-12-09T00:00:00.0000000,43.63327,-79.41528,2008-10-14T00:00:00.0000000,1485,33
1859," STEELES AVE E "," 95m WEST OF "," TARBERT RD "," OLD ENGLISH LANE ",2000-05-07T00:00:00.0000000,43.80405,-79.39278,2018-01-30T00:00:00.0000000,20322,126
1861," FINCH AVE E ",""," LISZT GT "," TRUDY RD ",2000-03-08T00:00:00.0000000,43.79084,-79.36306,2016-12-05T00:00:00.0000000,16239,502
1863," THE QUEENSWAY "," 150m WEST OF "," ISLINGTON AVE "," PRIVATE ACCESS ",2000-05-12T00:00:00.0000000,43.62319,-79.51677,2012-07-30T00:00:00.0000000,17766,274
1864," DUNDAS ST W "," 50m NORTH OF "," CHELSEA AVE "," PRIVATE ACCESS ",2001-02-20T00:00:00.0000000,43.65861,-79.4531,2011-04-27T00:00:00.0000000,9752,1091
1865," QUEEN ST E ",""," SUMACH ST ","",2000-11-10T00:00:00.0000000,43.65683,-79.35889,2011-05-09T00:00:00.0000000,6877,2578
1866," YORK MILLS RD ",""," SCARSDALE RD "," PRIVATE ACCESS ",2000-09-06T00:00:00.0000000,43.75354,-79.3575,2016-03-09T00:00:00.0000000,19385,675
1867," KIPLING AVE ",""," MATTICE AVE "," MATTICE RD ",2000-10-19T00:00:00.0000000,43.64696,-79.53755,2014-12-16T00:00:00.0000000,13922,146
1868," CALEDONIA RD ",""," RAITHERM RD "," PRIVATE ACCESS ",2000-06-09T00:00:00.0000000,43.70193,-79.46434,2011-02-16T00:00:00.0000000,17328,580
1869," KEELE ST ",""," DOVEHOUSE AVE ","",2003-12-23T00:00:00.0000000,43.74961,-79.48758,2016-02-23T00:00:00.0000000,14554,264
1870," PHARMACY AVE ",""," DOLPHIN DR "," PRIVATE ACCESS ",2000-07-11T00:00:00.0000000,43.70009,-79.28671,2018-02-08T00:00:00.0000000,7836,846
1871," SHERWAY GARDENS RD ",""," GARDINER X W SHERWAY GARDENS RAMP ","",2000-01-12T00:00:00.0000000,43.61309,-79.55228,2011-12-06T00:00:00.0000000,9713,0
1872," EGLINTON AVE E ",""," PRUDHAM GT "," PRIVATE ACCESS ",2000-11-24T00:00:00.0000000,43.72848,-79.28481,2013-03-11T00:00:00.0000000,19273,462
1873," MARTIN GROVE RD ",""," RICHGROVE DR ","",2001-03-05T00:00:00.0000000,43.67684,-79.56419,2016-05-10T00:00:00.0000000,12097,687
1874," WILSON AVE "," 300m EAST OF "," DUFFERIN ST "," PRIVATE ACCESS ",2001-08-03T00:00:00.0000000,43.73284,-79.45532,2016-03-08T00:00:00.0000000,17180,368
1875," DUFFERIN ST ",""," BILLY BISHOP WAY ","",2001-07-03T00:00:00.0000000,43.73004,-79.45837,2016-04-04T00:00:00.0000000,17472,93
1876," ALNESS ST ",""," FLINT RD ","",2000-11-21T00:00:00.0000000,43.78192,-79.47815,2013-02-05T00:00:00.0000000,9916,36
1877," DON MILLS RD "," 160m NORTH OF "," SHEPPARD AVE E "," PRIVATE ACCESS ",2002-10-30T00:00:00.0000000,43.77649,-79.34756,2009-12-02T00:00:00.0000000,19187,656
1878," DUNDAS ST W ",""," MANNING AVE ","",2000-11-14T00:00:00.0000000,43.65135,-79.41091,2015-04-08T00:00:00.0000000,8875,2028
1879," THE QUEENSWAY ",""," GLENDALE AVE ","",2001-08-31T00:00:00.0000000,43.63932,-79.45129,2015-03-04T00:00:00.0000000,13888,555
1880," ANNETTE ST ",""," PACIFIC AVE ","",2001-08-06T00:00:00.0000000,43.6632423,-79.4676361,2010-01-26T00:00:00.0000000,7493,780
1881," SPADINA RD ",""," BURTON RD "," KILBARRY RD ",2006-02-28T00:00:00.0000000,43.69285,-79.41441,2009-02-24T00:00:00.0000000,7370,282
1882," PHARMACY AVE ",""," DEWEY DR ","",2000-08-12T00:00:00.0000000,43.75502,-79.30936,2010-09-20T00:00:00.0000000,13103,732
1883," BATHURST ST ",""," ADELAIDE ST W ","",2001-11-09T00:00:00.0000000,43.64521,-79.40321,2016-09-17T00:00:00.0000000,11906,2667
1884," KIPLING AVE "," 30m NORTH OF "," STEVENSON RD ","",2000-08-12T00:00:00.0000000,43.74495,-79.58288,2010-04-19T00:00:00.0000000,19194,1700
1885," ISLINGTON AVE ",""," TITAN RD ","",2000-07-12T00:00:00.0000000,43.63088,-79.51774,2014-05-03T00:00:00.0000000,16364,302
1886," MARTIN GROVE RD ",""," PORTERFIELD RD ","",2001-01-25T00:00:00.0000000,43.72218,-79.58498,2016-05-03T00:00:00.0000000,9656,185
1887," BURNHAMTHORPE RD ",""," OLD BURNHAMTHORPE RD ","",2001-08-29T00:00:00.0000000,43.64067,-79.58202,2016-11-30T00:00:00.0000000,16330,216
1888," MOUNT PLEASANT RD ",""," GLENGOWAN RD ","",2001-03-27T00:00:00.0000000,43.7203865,-79.39493,2013-01-21T00:00:00.0000000,9463,165
1889," DANFORTH AVE "," 200m EAST OF "," MAIN ST "," PRIVATE ACCESS ",2001-06-02T00:00:00.0000000,43.68868,-79.29953,2015-05-07T00:00:00.0000000,12920,3473
1890," KIPLING AVE ",""," GARDINER WB OFF RAMP ","",2000-07-12T00:00:00.0000000,43.61923,-79.52604,2012-08-14T00:00:00.0000000,24251,35
1891," SCARLETT RD ",""," LA ROSE AVE ","",2001-02-13T00:00:00.0000000,43.68687,-79.51312,2016-12-13T00:00:00.0000000,10826,175
1892," THE QUEENSWAY "," 60m EAST OF "," ALGIE AVE "," PRIVATE ACCESS ",2001-09-28T00:00:00.0000000,43.61885,-79.53625,2012-08-08T00:00:00.0000000,20221,114
1894," PARLIAMENT ST ",""," MILL ST ","",2001-05-23T00:00:00.0000000,43.6501923,-79.36216,2013-08-13T00:00:00.0000000,8833,3658
1895," LAWRENCE AVE W ",""," BLOSSOMFIELD DR ","",2001-06-11T00:00:00.0000000,43.71524,-79.4484,2013-06-17T00:00:00.0000000,15437,568
1896," MIDLAND AVE ",""," BAYLAWN DR "," BOARHILL DR ",2001-07-25T00:00:00.0000000,43.80005,-79.28468,2016-12-14T00:00:00.0000000,11044,273
1897," OAKDALE RD "," 376m SOUTH OF "," FINCH AVE W "," PRIVATE ACCESS ",2011-12-15T00:00:00.0000000,43.75325,-79.52601,2012-02-07T00:00:00.0000000,7394,393
1899," MILNER AVE ",""," GRAND MARSHALL DR "," PRIVATE ACCESS ",2001-09-18T00:00:00.0000000,43.79979,-79.19677,2011-03-02T00:00:00.0000000,7500,69
1900," DIXON RD "," 65m WEST OF "," MCARTHUR ST "," PRIVATE ACCESS ",2002-11-20T00:00:00.0000000,43.69751,-79.54492,2016-11-29T00:00:00.0000000,15775,710
1901," PORT UNION RD ",""," CONFERENCE BLVD ","",2001-08-21T00:00:00.0000000,43.78614,-79.13943,2016-08-08T00:00:00.0000000,7603,211
1902," TAPSCOTT RD ",""," CROW TRL ","",2001-05-07T00:00:00.0000000,43.80767,-79.23262,2012-04-16T00:00:00.0000000,6725,102
1903," HIGHWAY 27 ",""," ROYALCREST RD ","",2001-12-09T00:00:00.0000000,43.74972,-79.61046,2013-08-08T00:00:00.0000000,16730,5
1905," DUNDAS ST E ",""," VICTORIA ST ","",2002-09-19T00:00:00.0000000,43.6563,-79.37955,2015-04-13T00:00:00.0000000,8889,10912
1906," KEELE ST ",""," THE POND RD ","",2001-12-20T00:00:00.0000000,43.77203,-79.49319,2016-02-27T00:00:00.0000000,10081,203
1907," WICKSTEED AVE ",""," BRENTCLIFFE RD "," PRIVATE ACCESS ",2001-09-13T00:00:00.0000000,43.71149,-79.3585,2010-09-07T00:00:00.0000000,8998,277
1911," MARTIN GROVE RD ",""," JEFFCOAT DR ","",2001-11-28T00:00:00.0000000,43.71882,-79.58341,2016-05-03T00:00:00.0000000,10232,137
1912," KING ST W ",""," ATLANTIC AVE ","",2003-07-31T00:00:00.0000000,43.64019,-79.42127,2018-01-24T00:00:00.0000000,9466,2769
1913," SHEPPARD AVE E ",""," BARBERRY PL "," PRIVATE ACCESS ",2002-12-19T00:00:00.0000000,43.76747,-79.385,2013-06-18T00:00:00.0000000,22825,1418
1914," VICTORIA PARK AVE ",""," FARM GREENWAY "," TERRAVIEW BLVD ",2015-06-16T00:00:00.0000000,43.76446,-79.31837,2017-09-20T00:00:00.0000000,30965,487
1915," STEELES AVE W "," 185m WEST OF "," HIDDEN TRL "," PRIVATE ACCESS ",2003-06-17T00:00:00.0000000,43.78824,-79.46537,2015-05-13T00:00:00.0000000,24345,392
1916," QUEEN ST E ",""," BELLEFAIR AVE ","",2002-08-15T00:00:00.0000000,43.67012,-79.29981,2017-08-23T00:00:00.0000000,10038,3826
1917," LAKE SHORE BLVD W ",""," FORT YORK BLVD ","",2002-08-13T00:00:00.0000000,43.63551,-79.4067,2011-11-03T00:00:00.0000000,25651,56
1918," FORT YORK BLVD ",""," FLEET ST ","",2002-08-13T00:00:00.0000000,43.6364,-79.40682,2011-09-28T00:00:00.0000000,7407,517
1919," BATHURST ST ",""," FORT YORK BLVD ","",2002-08-13T00:00:00.0000000,43.63887,-79.40062,2015-04-12T00:00:00.0000000,11653,5808
1920," DUNDAS ST W ",""," CLENDENAN AVE ","",2002-12-09T00:00:00.0000000,43.66554,-79.47346,2016-05-04T00:00:00.0000000,11186,1933
1921," ALBION RD ",""," CALSTOCK DR ","",2002-01-22T00:00:00.0000000,43.73409,-79.55824,2016-05-25T00:00:00.0000000,12540,123
1923," O CONNOR DR ",""," FOUR OAKS GT ","",2001-06-12T00:00:00.0000000,43.69676,-79.33421,2013-01-08T00:00:00.0000000,17289,104
1924," O CONNOR DR ",""," TAYLOR DR ","",2001-04-12T00:00:00.0000000,43.6989746,-79.32383,2010-08-17T00:00:00.0000000,16176,213
1926," MARKHAM RD "," 250m SOUTH OF "," FINCH AVE E "," PRIVATE ACCESS ",2002-11-01T00:00:00.0000000,43.81078,-79.24293,2012-07-31T00:00:00.0000000,21432,84
1927," NORTH QUEEN ST ",""," NOVA RD "," PRIVATE ACCESS ",2002-08-14T00:00:00.0000000,43.61605,-79.55716,2011-10-03T00:00:00.0000000,11001,348
1928," BLOOR ST W ",""," MONTROSE AVE ","",2002-01-08T00:00:00.0000000,43.6630173,-79.4209061,2018-01-10T00:00:00.0000000,7837,1342
1929," DOVERCOURT RD ",""," HEPBOURNE ST ","",2002-08-29T00:00:00.0000000,43.65898,-79.42853,2010-05-20T00:00:00.0000000,6818,1574
1930," ST CLAIR AVE E ",""," FERNDALE AVE "," PRIVATE ACCESS ",2003-08-14T00:00:00.0000000,43.68864,-79.39149,2008-11-20T00:00:00.0000000,15672,1551
1931," LESLIE ST "," 50m SOUTH OF "," MOSLEY ST "," PRIVATE ACCESS ",2003-06-27T00:00:00.0000000,43.66014,-79.32885,2013-05-27T00:00:00.0000000,10614,836
1932," THE QUEENSWAY ",""," SOUTH KINGSWAY LINK RD ","",2009-11-10T00:00:00.0000000,43.6358833,-79.47318,2016-10-05T00:00:00.0000000,2452,0
1933," KINGSTON RD "," 25m EAST OF "," GLEN MANOR DR ","",2002-06-09T00:00:00.0000000,43.67975,-79.29451,2015-11-11T00:00:00.0000000,10763,994
1934," BLOOR ST W ",""," BROCK AVE ","",2002-03-07T00:00:00.0000000,43.6591,-79.43918,2017-07-11T00:00:00.0000000,12219,2082
1935," DUNDAS ST W ",""," HOWARD PARK AVE "," LYND AVE ",2003-12-04T00:00:00.0000000,43.65213,-79.44801,2013-06-03T00:00:00.0000000,11264,926
1936," OSSINGTON AVE "," 54m NORTH OF "," ACORES AVE ","",2005-12-01T00:00:00.0000000,43.67206,-79.42982,2011-04-12T00:00:00.0000000,5284,162
1937," OSSINGTON AVE ",""," CHURCHILL AVE ","",2002-08-27T00:00:00.0000000,43.65199,-79.42173,2010-01-12T00:00:00.0000000,6627,830
1938," EGLINTON AVE W ",""," SATELLITE DR "," PRIVATE ACCESS ",2004-12-01T00:00:00.0000000,43.65159,-79.60313,2012-03-22T00:00:00.0000000,16600,145
1939," THE QUEENSWAY "," 240m EAST OF "," THE EAST MALL "," PRIVATE ACCESS ",2002-02-10T00:00:00.0000000,43.61714,-79.54347,2010-06-09T00:00:00.0000000,24831,57
1941," COMSTOCK RD ",""," LEBOVIC AVE ","",2005-10-19T00:00:00.0000000,43.72071,-79.28872,2015-06-15T00:00:00.0000000,6961,101
1942," MILNER AVE ",""," MURISON BLVD "," PRIVATE ACCESS ",2003-04-16T00:00:00.0000000,43.79902,-79.20229,2017-07-11T00:00:00.0000000,9855,842
1943," SCARLETT RD ",""," EDINBOROUGH CRT ","",2002-12-17T00:00:00.0000000,43.67235,-79.50399,2016-11-29T00:00:00.0000000,10831,136
1944," LAKE SHORE BLVD W ",""," GARDINER-LAKE SHORE RAMP "," BROOKERS LANE ",2006-02-10T00:00:00.0000000,43.62727,-79.47906,2016-10-06T00:00:00.0000000,13928,306
1945," YONGE ST ",""," SCRIVENER SQ ","",2003-06-18T00:00:00.0000000,43.68051,-79.39092,2014-04-14T00:00:00.0000000,15189,1027
1946," DIXON RD "," 260m WEST OF "," CHETTA PL ","",2002-12-11T00:00:00.0000000,43.69506,-79.55531,2016-11-29T00:00:00.0000000,14480,568
1947," HUMBER COLLEGE BLVD ",""," WINDWOOD DR "," SILVER BELL LANE ",2003-08-27T00:00:00.0000000,43.73006,-79.60493,2014-12-10T00:00:00.0000000,8980,1157
1948," LAWRENCE AVE E "," 135m WEST OF "," BAYVIEW AVE "," PRIVATE ACCESS ",2002-11-05T00:00:00.0000000,43.72786,-79.38356,2013-03-18T00:00:00.0000000,12944,416
1949," LAWRENCE AVE E ",""," MILDENHALL RD ","",1974-07-12T00:00:00.0000000,43.72845,-79.38654,2013-06-10T00:00:00.0000000,13912,243
1950," KIPLING AVE "," 150m NORTH OF "," MOUNT OLIVE DR ","",2002-10-17T00:00:00.0000000,43.7481,-79.58438,2010-04-19T00:00:00.0000000,9297,584
1951," LAKE SHORE BLVD E "," 224m WEST OF "," WOODBINE AVE ","",2002-12-23T00:00:00.0000000,43.66439,-79.30624,2015-05-20T00:00:00.0000000,11567,270
1952," BROADVIEW AVE ",""," PRETORIA AVE ","",2002-05-12T00:00:00.0000000,43.67845,-79.35843,2016-10-18T00:00:00.0000000,8937,3215
1953," ALBION RD ",""," BENSTROW AVE "," SANAGAN RD ",2003-05-28T00:00:00.0000000,43.73908,-79.57618,2016-05-25T00:00:00.0000000,14762,427
1954," STEELES AVE E ",""," STAINES RD ","",2003-11-13T00:00:00.0000000,43.84104,-79.23224,2010-11-29T00:00:00.0000000,11447,6
1955," BLOOR ST W "," 78m WEST OF "," ST THOMAS ST ","",2002-12-12T00:00:00.0000000,43.6692,-79.39189,2017-01-16T00:00:00.0000000,10428,2023
1956," SHEPPARD AVE E ",""," BLUE RIDGE RD ","",2002-12-19T00:00:00.0000000,43.76978,-79.37418,2014-03-22T00:00:00.0000000,17247,395
1957," HORNER AVE ",""," BETA ST ","",2003-08-12T00:00:00.0000000,43.6032333,-79.5385,2013-05-15T00:00:00.0000000,6526,350
1958," MCNICOLL AVE ",""," SILVER STAR BLVD ","",2009-09-10T00:00:00.0000000,43.81388,-79.295,2017-06-08T00:00:00.0000000,12440,251
1959," MARTIN GROVE RD ",""," MILKWOOD AVE ","",2003-10-07T00:00:00.0000000,43.73013,-79.58855,2016-05-03T00:00:00.0000000,9988,190
1960," ALBION RD "," 230m WEST OF "," KIPLING AVE ","",2004-10-05T00:00:00.0000000,43.7401962,-79.5832748,2016-05-25T00:00:00.0000000,12281,898
1961," RICHMOND ST E ",""," GEORGE ST ","",2003-12-09T00:00:00.0000000,43.6528168,-79.37157,2013-08-13T00:00:00.0000000,8880,2605
1962," RICHMOND ST E ",""," BERKELEY ST ","",2005-08-11T00:00:00.0000000,43.65428,-79.36529,2010-08-10T00:00:00.0000000,13355,705
1963," ADELAIDE ST E ",""," GEORGE ST ","",2004-05-18T00:00:00.0000000,43.6516,-79.37108,2009-08-19T00:00:00.0000000,9398,2697
1964," ADELAIDE ST E ",""," BERKELEY ST ","",2005-08-11T00:00:00.0000000,43.65299,-79.36475,2009-08-18T00:00:00.0000000,8428,560
1965," KING ST E ",""," GEORGE ST ","",2004-05-19T00:00:00.0000000,43.65073,-79.3707,2017-05-17T00:00:00.0000000,6632,11774
1966," KING ST E ",""," BERKELEY ST ","",2004-02-11T00:00:00.0000000,43.65214,-79.3644,2017-05-17T00:00:00.0000000,5522,3714
1967," FRONT ST E ",""," PRINCESS ST ","",2004-09-22T00:00:00.0000000,43.6506538,-79.366684,2009-08-19T00:00:00.0000000,10245,2092
1968," FRONT ST E ",""," BERKELEY ST ","",2004-02-11T00:00:00.0000000,43.65129,-79.36401,2009-08-20T00:00:00.0000000,10718,1526
1969," QUEEN ST W ",""," PALMERSTON AVE "," TECUMSETH ST ",2003-10-30T00:00:00.0000000,43.64672,-79.40654,2015-09-02T00:00:00.0000000,10538,6170
1970," SHAW ST ",""," LOBB AVE ","",2004-08-18T00:00:00.0000000,43.64698,-79.41715,2010-01-14T00:00:00.0000000,3069,486
1971," KINGSTON RD ",""," ELMER AVE ","",2004-04-27T00:00:00.0000000,43.67571,-79.30594,2015-11-11T00:00:00.0000000,11640,579
1972," MOUNT PLEASANT RD ",""," ROEHAMPTON AVE ","",2004-07-29T00:00:00.0000000,43.70963,-79.39059,2017-01-17T00:00:00.0000000,13719,3233
1974," GATEWAY BLVD ",""," GRENOBLE DR "," PRIVATE ACCESS ",2003-10-01T00:00:00.0000000,43.71496,-79.3342,2009-11-23T00:00:00.0000000,5012,2105
1975," AVENUE RD ",""," 401 C E AVENUE RD RAMP ","",2006-10-06T00:00:00.0000000,43.7411728,-79.42242,2011-10-17T00:00:00.0000000,22435,88
1977," DORIS AVE ",""," CHURCH AVE ","",2003-10-17T00:00:00.0000000,43.77411,-79.41252,2016-05-18T00:00:00.0000000,10252,3067
1979," STEELES AVE E ",""," 9TH LINE ","",2011-09-13T00:00:00.0000000,43.84259,-79.22581,2012-01-24T00:00:00.0000000,11534,4
1980," STEELES AVE W ",""," SIGNAL HILL AVE "," PRIVATE ACCESS ",2003-10-08T00:00:00.0000000,43.75306,-79.62511,2015-05-15T00:00:00.0000000,16258,305
1981," QUEEN ST W ",""," LANSDOWNE AVE "," JAMESON AVE ",2006-09-28T00:00:00.0000000,43.64056,-79.43699,2013-05-15T00:00:00.0000000,12715,5387
1982," FINCH AVE W ",""," BEECROFT RD "," GREENVIEW AVE ",2007-02-21T00:00:00.0000000,43.77917,-79.41849,2013-05-15T00:00:00.0000000,15640,1391
1983," PROGRESS AVE ",""," SCHICK CRT ","",2008-01-10T00:00:00.0000000,43.77473,-79.26583,2016-03-08T00:00:00.0000000,9468,53
1984," KING ST W ",""," SPENCER AVE ","",2003-06-06T00:00:00.0000000,43.63823,-79.4309,2015-10-07T00:00:00.0000000,9259,2198
1985," WILLIAM R ALLEN RD "," 510m SOUTH OF "," SHEPPARD AVE W "," PRIVATE ACCESS ",2004-10-23T00:00:00.0000000,43.74659,-79.46018,2012-04-25T00:00:00.0000000,29471,14
1987," DUNDAS ST E ",""," ONTARIO ST ","",2004-11-09T00:00:00.0000000,43.65889,-79.36857,2015-04-13T00:00:00.0000000,6416,2459
1989," SHEPPARD AVE E ",""," DEAN PARK RD "," ROUGE RIVER DR ",2004-01-06T00:00:00.0000000,43.80629,-79.1804,2014-04-03T00:00:00.0000000,8809,386
1990," BREMNER BLVD ",""," VAN DE WATER CRES ","",2003-11-14T00:00:00.0000000,43.640358,-79.38884,2011-05-02T00:00:00.0000000,6011,1034
1991," ST CLAIR AVE W "," 48m WEST OF "," DUNVEGAN RD ","",2007-02-16T00:00:00.0000000,43.6859,-79.40535,2009-12-03T00:00:00.0000000,8398,1071
1992," CARLTON ST ",""," ONTARIO ST ","",2005-04-04T00:00:00.0000000,43.66375,-79.3705,2017-01-17T00:00:00.0000000,5057,2058
1993," BRITISH COLUMBIA RD ",""," YUKON PL "," PRIVATE ACCESS ",2004-11-29T00:00:00.0000000,43.63164,-79.42724,2011-05-03T00:00:00.0000000,5836,25
1994," LAKE SHORE BLVD W ",""," LEGION RD "," PRIVATE ACCESS ",2008-06-24T00:00:00.0000000,43.62053,-79.48326,2014-12-18T00:00:00.0000000,9027,457
1995," BAYVIEW AVE ",""," KILGOUR RD ","",2003-12-02T00:00:00.0000000,43.71676,-79.37811,2011-04-11T00:00:00.0000000,22384,768
1996," BIRCHMOUNT RD ",""," ASHTONBEE RD ","",2005-10-19T00:00:00.0000000,43.7328644,-79.2789,2013-01-31T00:00:00.0000000,13113,86
1997," WILLIAM R ALLEN RD ",""," RIMROCK RD ","",2004-04-06T00:00:00.0000000,43.75773,-79.46497,2016-11-30T00:00:00.0000000,23942,326
1999," ST GEORGE ST "," 112m NORTH OF "," COLLEGE ST ","",2003-12-19T00:00:00.0000000,43.6597,-79.39661,2017-01-17T00:00:00.0000000,4436,7353
2000," LAWRENCE AVE W ",""," DUCKWORTH ST "," BLACKSTONE ST ",2004-07-02T00:00:00.0000000,43.70364,-79.50002,2013-06-14T00:00:00.0000000,9487,401
2001," PAPE AVE ",""," FLOYD AVE ","",2006-03-09T00:00:00.0000000,43.68755,-79.34809,2017-01-12T00:00:00.0000000,8566,2081
2002," ST CLAIR AVE W ",""," TWEEDSMUIR AVE ","",2007-02-15T00:00:00.0000000,43.68424,-79.41346,2009-10-08T00:00:00.0000000,11903,1240
2003," MILITARY TRL "," 335m EAST OF "," MORNINGSIDE AVE "," PRIVATE ACCESS ",2004-09-28T00:00:00.0000000,43.7878151,-79.19062,2016-02-10T00:00:00.0000000,7669,1696
2004," LAKE SHORE BLVD W ",""," FIRST ST ","",2004-06-18T00:00:00.0000000,43.60227,-79.49849,2015-11-12T00:00:00.0000000,7412,642
2005," THE QUEENSWAY "," 80m EAST OF "," HIGH ST "," PRIVATE ACCESS ",2004-02-25T00:00:00.0000000,43.63087,-79.48207,2016-10-05T00:00:00.0000000,20017,776
2006," MCCOWAN RD "," 180m NORTH OF "," LAWRENCE AVE E "," PRIVATE ACCESS ",2005-07-19T00:00:00.0000000,43.75697,-79.24562,2015-05-04T00:00:00.0000000,15900,156
2007," THE WESTWAY ",""," WINCOTT DR ","",2004-12-14T00:00:00.0000000,43.68739,-79.54975,2015-12-09T00:00:00.0000000,8082,132
2008," SCARLETT RD ",""," ALMA DR "," SCARLETTWOOD CRT ",2005-06-29T00:00:00.0000000,43.69264,-79.51745,2016-11-29T00:00:00.0000000,8318,223
2009," HUMBER COLLEGE BLVD ",""," HUMBERLINE DR ","",2006-01-23T00:00:00.0000000,43.73216,-79.60922,2011-12-13T00:00:00.0000000,9641,1295
2010," ST CLAIR AVE W ",""," SCARLETT RD ","",1958-01-31T00:00:00.0000000,43.66609,-79.49925,2018-01-25T00:00:00.0000000,14087,274
2012," BIRCHMOUNT RD ",""," NEWLANDS AVE ","",2004-09-22T00:00:00.0000000,43.70994,-79.26931,2016-06-06T00:00:00.0000000,7566,896
2014," CHURCH ST ",""," THE ESPLANADE ","",2004-05-27T00:00:00.0000000,43.6473,-79.37329,2013-08-13T00:00:00.0000000,4006,5271
2016," CHURCH ST ",""," MAITLAND ST ","",2004-08-04T00:00:00.0000000,43.66466,-79.38047,2017-01-18T00:00:00.0000000,8481,8016
2017," DUNDAS ST W ",""," HUMBER HILL AVE ","",2004-06-16T00:00:00.0000000,43.66493,-79.50147,2016-05-10T00:00:00.0000000,19085,372
2018," ISLINGTON AVE "," 172m SOUTH OF "," BERGAMOT AVE "," PRIVATE ACCESS ",2004-10-01T00:00:00.0000000,43.7155,-79.55528,2014-04-23T00:00:00.0000000,13323,1185
2021," MCCOWAN RD "," 120m NORTH OF "," ELLESMERE RD "," PRIVATE ACCESS ",2004-12-10T00:00:00.0000000,43.7732773,-79.2517548,2015-04-29T00:00:00.0000000,20670,712
2023," RICHMOND ST W ",""," BRANT ST ","",2004-12-03T00:00:00.0000000,43.64749,-79.39865,2010-01-11T00:00:00.0000000,5219,773
2024," ST CLAIR AVE W ",""," MOULD AVE "," PRIVATE ACCESS ",2004-12-15T00:00:00.0000000,43.66824,-79.48704,2018-01-25T00:00:00.0000000,13096,834
2025," QUEEN ST E ",""," GLEN MANOR DR ","",2004-10-08T00:00:00.0000000,43.67164,-79.29263,2010-01-12T00:00:00.0000000,8708,1261
2026," BLOOR ST E ",""," HUNTLEY ST "," MOUNT PLEASANT RD NB ON-RAMP ",2006-01-13T00:00:00.0000000,43.67192,-79.37907,2017-04-22T00:00:00.0000000,13424,2824
2027," O CONNOR DR ",""," RIVERCOURT BLVD ","",2005-08-04T00:00:00.0000000,43.6936073,-79.34824,2010-06-01T00:00:00.0000000,7141,212
2028," ST CLAIR AVE W ",""," MONDOVI GT "," PRIVATE ACCESS ",2004-11-08T00:00:00.0000000,43.6709,-79.47522,2013-06-20T00:00:00.0000000,11724,439
2029," PROGRESS AVE "," 290m EAST OF "," BRIMLEY RD "," PRIVATE ACCESS ",2005-10-31T00:00:00.0000000,43.77733,-79.26128,2016-03-08T00:00:00.0000000,21537,775
2030," SHEPPARD AVE E "," 115m WEST OF "," AMETHYST RD ","",2005-05-11T00:00:00.0000000,43.78018,-79.30185,2012-06-14T00:00:00.0000000,13166,67
2031," THE WESTWAY ",""," TREHORNE DR ","",2005-08-09T00:00:00.0000000,43.69117,-79.53621,2011-04-21T00:00:00.0000000,7883,86
